id,age,income,prior_outcome,treatment,outcome
140,42.27459934604129,77139.59524599665,3.851798649432803,1,28.39946425859222
141,53.07142754282428,46729.31156911439,6.0728277997826865,0,24.52655057776399
142,23.925167654387725,37285.49107071373,7.067762109848417,0,23.027621922686887
143,41.84633858532304,40218.66667110409,4.1850797854167965,0,22.691019928300996
144,42.598827942484235,33655.50443986418,6.815924627254098,0,23.181290865755322
145,47.8182287177731,38228.57137808445,5.246959618329188,0,22.350802313924174
146,27.63049289121918,44442.37852114956,4.751428445675128,0,20.035602005194022
147,26.795433869157236,28916.49471232037,4.577231540364062,0,19.19541458107282
148,45.21941565616898,50234.27500924405,6.493222729204314,1,27.809706169608933
149,42.96984673233186,63534.15760679971,5.65115563357414,0,24.84714807973183
150,42.504928503458764,36383.65729779619,9.551650855295275,0,23.332678259099687
151,43.46448209496975,72789.25885462653,3.2955507140053517,1,28.030528560740485
152,33.19975278421509,57661.88132791392,6.036203404059951,0,24.105349356305755
153,42.322536971610035,65458.70878436086,3.941597980376974,1,26.051778463221837
154,42.93072473298681,40132.481692217945,3.261426026022712,0,21.772619851761934
155,32.85648581973632,62817.87840599923,4.978265725930056,1,27.57468759980036
156,58.65774511144757,33620.9914940703,5.274704958814072,0,20.64572605811515
157,44.73832920911788,63353.71251254763,10.836347110120185,0,29.912545510184774
158,28.086965027973513,52577.59009690297,4.631708368633596,1,22.845172996584182
159,46.5655360863383,58298.76829977176,2.739642541030633,1,25.677254978234455
160,30.253183297726785,32366.080915627226,5.546021434988772,0,20.826670771701
161,47.87084603742452,36573.95236585093,0.8507199249072634,1,22.260782306693905
162,51.58595579007404,58958.42327380077,4.816086434791468,1,26.908059439726
163,31.793176816482895,35774.77993663699,5.032050564590321,0,18.909196015165094
164,49.63376129244322,56948.094381486844,6.589200765890423,0,25.479177988848676
165,44.12780926936498,29492.932903096313,6.947244498855694,0,23.326717451470472
166,48.2206015999449,62722.61319000002,3.992860762184565,1,27.804002417417365
167,58.967929826539475,31512.150278472363,4.698771970740134,0,21.635194286620766
168,37.54611883997129,58284.49906519285,3.4677583387786584,1,25.88432888841236
169,32.4626383564251,59384.46400469002,2.743874890384612,1,23.23193785877268
170,31.104855703744768,39548.422723556374,5.619789558761269,0,21.923609371333654
171,31.841897150345616,58730.3985062709,2.4528289028068015,0,20.50959873504146
172,39.228982905858956,53906.63395000334,4.170746198856274,0,22.83232927238335
173,43.41151974816644,41917.372157108926,3.0096520802015254,1,24.33248848925903
174,42.766907993300194,34871.67973885688,6.099366372580519,0,21.416337793991588
175,48.27183249036024,20560.614624911315,8.602860198532976,0,23.085626973606708
176,40.13001891877907,55244.750709495405,2.3968240343933376,1,24.139898777684206
177,54.53534077157317,26527.95842956917,1.2939630342048618,0,21.543084008508476
178,37.35343166762044,51430.162991619625,4.750226229299865,1,24.315350737197072
179,67.20169166589619,46048.27675876626,5.031395591915516,0,27.39024720199558
180,46.25667347765006,60187.14163157293,5.437318613514595,0,26.99865970540915
181,31.428424435837172,45469.317507652035,4.10735896953131,0,20.878350219272377
182,29.291075019388877,45058.28320479363,4.5987214023491365,0,20.81576041809766
183,44.824724152431855,60978.060564324434,5.735020821081204,0,24.4762299298759
184,37.76537214674149,55025.870436261765,7.080861785289677,0,24.8756111561994
185,47.14000494092092,54742.33935774167,1.0899024593634343,0,19.653436964797447
186,44.73237624573545,57039.01384712789,4.262121121937076,1,26.010596889515398
187,39.271710873431275,26966.418151893413,5.427617587882127,0,22.46278724668903
188,31.53206281931595,61351.83019980473,3.164047790778528,1,23.708542472058173
189,24.851527753141355,59187.03191020404,8.462339263534599,0,24.933003073173168
190,35.53485047932979,34749.75307135254,3.7291802395425258,0,18.310664072435014
191,48.56398794323472,46338.79289488698,4.917414625985434,1,26.298271872731565
192,42.14093744130204,49410.39068558553,6.112044193684581,1,26.809249852587797
193,27.54261221288012,47982.54823397401,3.817430422396211,0,20.670162742368152
194,41.73180925851182,55007.89949852802,1.3068539043911658,1,23.002626948994774
195,43.85317379728837,71470.50172746775,4.142690946166933,0,24.553762390636702
196,31.16142563798867,66226.50091509243,7.058881111854081,0,25.887797778492047
197,41.53725105945528,30316.712098528908,4.326209746429723,0,20.617547511353578
198,40.58208718446,59331.04985459073,3.307131397082043,1,25.451990693126042
199,28.57029702169377,69933.99979303114,6.851344419005443,0,25.546488034131393
200,43.577873603482836,55802.12781033804,4.338450207953895,1,27.032187594840966
201,45.60784526368234,66364.70637778951,3.9796783726995653,0,25.057991959681893
202,50.830512431752766,80184.05668551147,5.298912179326619,0,27.533448498337908
203,50.53802052034903,65355.64319160472,6.5415004192375745,0,28.340988737237613
204,26.22330632042909,53739.62893462593,9.763427063465091,0,26.227303705334133
205,30.621749600848773,65676.3271112713,6.654472215314846,1,28.7583481322543
206,45.1503526720866,52173.31749645337,7.319679932776689,0,26.195053571461987
207,45.13785950912209,50358.54564927433,3.988067602024289,0,20.89817551852753
208,45.150476863060476,44728.78646429401,2.9482637880610474,0,22.651372126503617
209,78.52731490654722,73451.20038248162,5.124662699238246,1,31.93275792963615
210,45.70890510693167,37723.57001086998,5.214339830519193,0,22.462764605294744
211,51.35565640180599,72985.51587017174,2.8429745172708056,1,27.489845188503995
212,49.54001763493203,57497.96185610557,4.6494109401919745,0,24.07834353930027
213,46.51391251305798,29010.407377970878,5.798635203438262,1,24.918369012242444
214,36.84730755359654,55514.73939487132,5.72078679003616,0,23.22095806053262
215,47.589692204932675,18499.60238522564,6.008575706768545,0,22.690062283165037
216,32.27174785462428,59382.62025246554,5.5819294602748855,0,23.51739226530784
217,37.63181393259991,63278.47224483486,3.9859826814598884,1,25.397230920188953
218,35.14636452170897,41114.6606652192,3.972198746702314,0,19.878935700335397
219,40.81874139386323,51853.21543933373,2.602097204012248,1,24.117649235678137
220,63.146585666735085,79312.3615062543,8.56955007837019,1,33.78864188012018
221,21.32734807408252,42413.79943607095,5.026900729238586,1,23.284059948083726
222,46.86260190374514,34116.386194151,4.550293888410296,1,23.210882033012723
223,23.872841288103483,72224.95103693899,3.1424158370950828,1,23.02253070336874
224,35.280681342105666,79438.80785796192,10.871315804655556,1,33.294592866237764
225,50.889505969673664,50055.43507771771,2.853343935554209,1,26.361811115059012
226,40.64280019095463,65171.94553112534,4.142304148787853,1,25.368964268848387
227,29.222552220706937,70122.13873296321,5.831673672572121,0,26.18924931698641
228,32.84696290740032,38862.73651192424,6.200425931488556,1,24.915221745859682
229,46.79597748934676,42720.41246948198,6.915864110431368,0,24.47726737967714
230,32.69633368282864,68463.11769732102,8.615217015538526,0,26.61057005390001
231,42.16458589581975,75275.21418062763,6.012315310921425,1,27.669314236956886
232,40.45571839903814,58443.21290261532,2.887938400066665,1,25.687972366143278
233,33.483996523941826,36802.784697469186,4.486109749756437,1,22.34195956050865
234,61.439440893253256,79805.91667549162,5.61566474502777,1,30.337260877159107
235,46.33919022318011,42035.43653282053,9.136452083011648,0,27.138550651896338
236,19.74857413342393,44972.933282428225,2.204389043151406,1,18.852678529434616
237,41.86454314769428,55135.06751734432,7.405153010450455,0,24.100485664196057
238,33.38213535231612,73312.40631072162,5.359828739092833,0,24.939182914069956
239,48.52433334796224,62809.63964828335,6.675661070458961,0,26.76721058499658
240,32.07479261567299,56222.982505428656,4.796010566728136,0,23.1513206134616
241,38.85263558533101,56949.32795177159,3.3151347397473474,0,21.930505652111886
242,45.049872789804574,50652.72002965199,6.501745558802664,0,27.302025397629478
243,48.657551941701215,58372.092717777596,6.308862054211242,0,25.522161550551044
244,27.997035929442237,12056.598834585457,6.944113931479444,0,19.329868469483603
245,36.654987641590516,45550.88811395303,4.9733907292427295,1,23.902313490134663
246,35.25054688839044,53619.829023751714,3.8003559533603015,0,22.05122917042353
247,33.46670767426288,32734.788745707392,1.882426009952317,1,21.241051682005654
248,57.65454240281097,55794.8497671734,6.638746536278813,1,30.35951450055495
249,44.049817109609556,46932.931685208176,5.847778964887972,0,22.287213786951934
250,27.391160456649548,76332.13547473235,3.0684347342720812,1,25.081082042200155
251,49.17861947054776,73595.29587822285,3.9228526534067516,0,25.862377268411606
252,61.22156197012633,43012.91646322756,4.0664823760971185,0,24.26369127880762
253,50.32465260551147,47737.43432649957,2.0340311360351637,0,21.439982259833773
254,24.806300340459867,48890.78651587411,3.3646352067897327,0,20.603840820597288
255,35.15765927133749,43225.10785760566,2.7323392863872917,1,21.71518424907835
256,52.669111491866225,52925.3747604219,4.175041976224127,0,25.457387638526473
257,32.92330534381219,38625.76896668615,3.5226050033408747,0,20.965619536701965
258,44.43819428146229,33040.7699759371,1.7459901582665025,0,17.79976076528797
259,47.74634053429337,59340.66835850403,9.045180461138962,1,29.369742210074154
260,30.73069528421917,59442.94376332716,7.505081462058461,0,23.974507324294496
261,39.404746439382,37935.26360510012,3.441961156960029,0,21.165539900912762
262,7.587326599309272,63430.331461439,5.54484279330722,0,20.252912274303135
263,29.756123586657104,40526.33406252003,5.83493017964259,0,21.365165574423706
264,37.4743184860684,53797.478570569714,7.382171709546954,1,27.98762146971815
265,27.522168180351507,62305.16018918684,3.3627899466798428,0,21.606798859751276
266,56.32411303931635,49495.811529444305,7.184213567964852,1,29.08825082696065
267,25.698586220393672,56821.113682117015,3.90418939158613,1,22.809518792171215
268,35.599555133030165,42253.55534168643,2.3282751916627733,1,22.74278557419912
269,41.30740577286091,47053.00124857854,6.448273118628995,1,25.881447304571147
270,54.412732890661154,46912.1085367949,7.581516848244856,1,28.37307794694355
271,25.641378488205607,38801.324801896415,10.175817947061368,0,24.822656414565284
272,51.63163752154959,47348.38755326327,2.600549469819573,1,24.58152030486779
273,40.10233061019587,26770.7255170438,6.397839370161577,0,21.82955712786882
274,30.18491348952049,42632.69379286843,4.180397512412934,0,19.875451916192485
275,44.62103474263271,45726.86759945494,6.566717421048063,0,23.988614759848023
276,41.9905969557347,46157.3037125693,2.059020897537499,1,22.964190375697434
277,33.99783122841205,46377.53831193832,2.474460448602872,0,18.64202007975025
278,40.69802084990019,49073.53700209806,3.4482503536670324,0,21.273223101820076
279,36.1468640313824,57191.62277129096,5.157928091336169,1,26.347871032369117
280,41.13517345251248,63117.75611198784,3.717837466923289,1,24.622126326143324
281,46.62130674521047,40253.52159727599,6.3181086878268395,0,24.89855143610436
282,55.86016816145352,31951.987169162832,7.053789236515829,0,25.693860184874143
283,27.62184501173151,34369.33381635346,6.199155082490711,0,19.91329137284098
284,61.330333746562665,42691.956182076094,8.237575279321735,0,28.349908849371403
285,20.479122004774982,44721.18023275236,5.831653258910686,1,23.541771242169148
286,38.482149049644164,38450.059007038144,2.566206579319666,0,20.164700628281018
287,45.883172064845766,30558.250036251582,7.726753027076679,0,23.32889357964283
288,42.809918677350325,43158.18758788718,3.789687528788005,0,22.551605476780917
289,33.77300480179406,52721.39930170957,6.82083699937114,0,24.51220402869594
290,37.918777496427246,58925.44198753347,8.147468433110213,0,25.38824343828664
291,35.06999065341167,41638.65420337518,5.913376021460798,0,21.236363302882037
292,34.106352430557884,43805.032667848485,2.0076823736707006,0,17.936981973567974
293,48.496020970210246,36099.525367290335,3.163575666980417,0,21.17835694376715
294,43.57015485965047,49528.41244437835,7.645488933770271,0,25.99871928919883
295,33.070904047393455,37273.57048713778,4.661754628714367,0,21.414816835204057
296,48.995998754332504,58596.917198618,5.159147069884332,0,24.76862815659514
297,43.072995208766095,23212.002620988333,6.517648832327218,0,20.685622393172856
298,48.1286211883896,44605.55491321306,6.392645724160647,1,26.205459391465
299,46.29628841923612,54516.610087876135,5.557599624770921,1,28.17971818948989
300,31.710049890779278,52757.51774483756,4.5826632575590684,0,21.62825880500886
301,34.39818959803031,90395.50495970744,4.374663108535286,0,26.12251757328348
302,47.472936051232615,55247.00036851861,6.715797650582686,1,27.068981278866385
303,46.10370265433465,34939.18104736984,6.1071390621355865,0,23.32658266533796
304,39.79098406035852,48568.03629366391,4.485399998764421,0,21.966537472734704
305,41.17327383308782,23356.304998003223,7.164224625986281,0,23.2310502976739
306,52.77664895788425,48791.003760548585,4.741931769740432,0,24.72386839384244
307,34.0842861116417,37504.15914498862,3.2966756513312134,1,21.8004791001531
308,45.470973811700375,63730.85413340243,3.4820586021933106,0,23.579165648917265
309,37.97807347566106,41756.89588106698,3.042518327380468,0,19.856395357536552
310,37.8231879677278,48248.5112630713,4.455179966792626,1,23.251880699968996
311,50.9877685198719,40466.63237893395,7.467448556672386,0,24.261956505671275
312,48.2541634898803,76082.77027779997,3.389809637938982,1,27.843758414840032
313,48.135096360006386,45181.35850823132,5.376951522036205,1,26.458466202682317
314,53.05478807154329,77488.35565218802,3.6866213087451736,1,28.652159322961914
315,40.21003841632759,62212.276431774,4.4793819174571246,0,23.524003964817222
316,46.81952971294964,57231.000910030794,1.9799175760294956,0,22.922053728842627
317,36.89733243406544,55530.9972097628,4.558923541686926,1,25.453513702293304
318,43.24166352488442,55906.95947324377,4.612589240390076,1,26.808187520220827
319,38.698569456323156,21084.91130981585,6.08057588807139,0,19.069033654868495
320,40.96995964992718,45816.74908773865,5.446561826510741,0,19.113520083356835
321,45.95157025436914,62677.36956776482,2.6032157500959094,1,25.729254610128205
322,31.817793167665275,49266.542247888414,7.168396488087085,0,22.418385078303547
323,60.92387275685461,28922.152297946373,5.42060608044399,0,23.108635667122233
324,29.93982618500298,49213.93324133796,5.396787034354974,1,24.430708529093465
325,27.85811387212268,75561.58274383238,4.981635293229722,1,28.41467849859482
326,51.581108735000676,68703.37573302079,3.9644851055555606,1,28.100033084190198
327,47.91662693962936,49069.939859509526,5.435604679497452,1,26.71299945031052
328,46.24119817052155,64271.7391558713,5.9511768718571645,1,29.149226384758688
329,46.2834550926428,44502.394694479226,1.5062086173088902,1,23.152049459398352
330,39.87753227153085,24441.926197599216,3.9224783253078086,0,19.112251514170822
331,31.027456285141685,36133.010178056684,4.490106059192821,0,21.379607423928658
332,40.75804558193726,73443.33152762297,5.512341211388557,1,27.2202605521786
333,33.22838288487888,45890.10377256044,7.386622011854252,1,26.644393462760895
334,49.75119733417751,46349.24030937473,3.4565183708064353,0,20.827688666864063
335,38.52942618497861,45502.42705587679,4.004076306364316,1,24.310390226692988
336,31.745028032074885,78562.04884359511,3.9749317787068996,1,26.90364275230545
337,36.78614158347007,74389.38373043094,3.396944819790917,1,28.011563349137493
338,44.12931454275624,83281.70350172202,4.305627009775475,0,24.620629518826433
339,34.36275447196025,47614.321843999234,6.541604439975942,0,22.830104007722888
340,31.777796044335687,54434.36733120643,2.8923290092713088,0,21.757761971545403
341,42.436872114919126,27250.361758688134,5.855628790305806,0,21.988543676002678
342,42.44966571108723,72154.01639177412,1.596195539963329,0,22.9176296935943
343,34.9305682462887,32483.306730980974,3.877324007115588,1,21.387111000460898
344,35.289616943816775,53251.633456439435,4.341021399564028,0,21.736123811585415
345,42.32049937357636,33540.46208550734,8.34971934582813,0,25.51091263079413
346,25.519156585026757,41166.99759891956,4.450395390494624,0,20.1774225370364
347,25.925362256234447,37441.0635342545,0.5975130530981634,0,17.1900127176719
348,32.81555778747564,40881.87108986273,1.0022221862775003,1,20.556332307979357
349,37.86552848288153,41913.15945276532,5.068059172693362,0,20.84923061646961
350,43.10907565598005,41775.96807612384,6.227541711579818,0,24.404348168549237
351,54.753562169495524,62500.00867670461,5.750911715254506,0,26.829318841356116
352,48.576596232020194,33427.0581040622,5.33514021160198,0,24.774114440257016
353,38.40061470036573,53308.121405208,7.324519195011334,1,26.514907586915893
354,39.80983792097311,68269.38728458338,3.9208175585257368,1,27.26714948857672
355,29.97470635362191,42302.05453229906,6.789821112053651,0,21.34798901219802
356,39.8148686400761,39231.216638785976,1.7359702299471653,1,21.950731279517015
357,37.11341361079862,46542.13062229624,3.1901043341238675,0,21.894144479671745
358,43.227185603380896,67695.87812541064,1.3859172101363675,1,22.62890502489176
359,31.72769056447677,52911.614464300364,4.450309398660416,0,21.81924554756444
360,45.193465142411725,42031.78558088602,4.907477565467315,0,22.085297390661008
361,55.32738913002578,57258.14976782059,5.2282029844530395,0,24.739158979051947
362,38.91239851543143,33465.61775245365,5.123766705774271,1,24.22202764366728
363,44.01711722098941,60220.39265664422,3.1448933383765443,1,26.560351364887193
364,46.90143991711113,56129.10961552651,4.619518311173569,1,26.36539088697346
365,35.987795281141636,45382.87293291674,2.005106662788503,1,22.446638579196662
366,42.24092481810417,37421.21302329154,7.726457950264501,0,24.26168889741042
367,40.12592400781795,36699.78616574814,4.392747854203998,0,21.19857280707622
368,40.97676098548832,58022.260045188654,4.022227761912617,1,24.52834167488568
369,32.26990216144534,68434.70753733593,8.177880656888165,0,27.721210097111552
370,40.245101742589426,40440.38379456808,2.5155069329015416,1,22.87614946819582
371,44.979982912454496,56875.80055327226,2.748825771936062,1,25.279520454124103
372,54.51143607795042,18694.59472096897,2.8075593502628697,0,18.760140931076652
373,49.59270826085207,41230.73404014201,4.864257236601036,0,22.514529621390995
374,61.531824575115564,49534.11600693647,5.863263259275195,0,25.62107046791458
375,32.326524371119504,36354.748745272496,6.479350936235667,0,20.51748336717888
376,48.723206367206785,35952.40437815606,10.143990634989937,0,24.894719257330557
377,41.83342005738352,39983.306652966705,0.5011350915984725,0,17.981832813675233
378,61.89802933217672,54382.8909248956,6.217471178248834,0,27.12458973474869
379,31.917017146448487,47190.06472390438,3.8857388548555374,0,20.366161880989775
380,31.60278157819224,16426.53150012542,3.827169702222453,0,16.845861872019018
381,34.00607354555978,18189.497710474006,3.760455743492245,0,17.413236067159502
382,18.76104275690193,40897.02233214237,3.1824606583840533,0,18.056432612466356
383,34.74244978319239,56865.29879080328,8.369049669206904,0,25.502155629944983
384,32.40867338446302,8787.42735912148,6.684594654027805,0,21.63280724978725
